tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	9709	0	live	HERPUD1	HERP, Mif1, SUP	homocysteine inducible ER protein with ubiquitin like domain 1	homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein|MMS-inducible|homocysteine-inducible endoplasmic reticulum stress-inducible ubiquitin-like domain member 1 protein|homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1|methyl methanesulfonate (MMF)-inducible fragment protein 1	16q13	16	NC_000016.10	56932142	56944864	plus	8	608070
9606	Homo sapiens	3077	0	live	HFE	HFE1, HH, HLA-H, MVCD7, TFQTL2	homeostatic iron regulator	hereditary hemochromatosis protein|MHC class I-like protein HFE|hereditary hemochromatosis protein HLA-H|high Fe	6p22.2	6	NC_000006.12	26087429	26098343	plus	7	613609
9606	Homo sapiens	3091	0	live	HIF1A	HIF-1-alpha, HIF-1A, HIF-1alpha, HIF1, HIF1-ALPHA, MOP1, PASD8, bHLHe78	hypoxia inducible factor 1 subunit alpha	hypoxia-inducible factor 1-alpha|ARNT interacting protein|PAS domain-containing protein 8|basic-helix-loop-helix-PAS protein MOP1|class E basic helix-loop-helix protein 78|hypoxia inducible factor 1 alpha subunit|hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)|hypoxia-inducible factor1alpha|member of PAS protein 1|member of PAS superfamily 1	14q23.2	14	NC_000014.9	61695513	61748258	plus	16	603348
9606	Homo sapiens	9026	0	live	HIP1R	HIP12, HIP3, ILWEQ	huntingtin interacting protein 1 related	huntingtin-interacting protein 1-related protein|HIP-12|HIP1-related protein|huntingtin interacting protein 12	12q24.31	12	NC_000012.12	122834748	122862961	plus	33	605613
9606	Homo sapiens	59269	0	live	HIVEP3	KBP-1, KBP1, KRC, SHN3, Schnurri-3, ZAS3, ZNF40C	HIVEP zinc finger 3	transcription factor HIVEP3|ZAS family, member 3|human immunodeficiency virus type I enhancer binding protein 3|kappa-B and V(D)J recombination signal sequences-binding protein|kappa-binding protein 1|zinc finger protein ZAS3	1p34.2	1	NC_000001.11	41506365	42035934	minus	17	606649
9606	Homo sapiens	3117	0	live	HLA-DQA1	CELIAC1, DQ-A1, DQA1, HLA-DQA*, HLA-DQB1, HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	HLA class II histocompatibility antigen, DQ alpha 1 chain|DC-1 alpha chain|DC-alpha|HLA class II histocompatibility antigen DQ alpha chain|HLA-DCA|MHC HLA-DQ alpha|MHC class II DQ alpha chain|MHC class II DQA1|MHC class II HLA-DQ-alpha-1|MHC class II antigen DQA1|MHC class II protein	6p21.32	6	NC_000006.12	32637406	32655272	plus	6	146880
9606	Homo sapiens	3118	0	live	HLA-DQA2	DC-alpha, DQA1, DX-ALPHA, HLA-DCA, HLA-DXA, HLADQA2	major histocompatibility complex, class II, DQ alpha 2	HLA class II histocompatibility antigen, DQ alpha 2 chain|DC-1 alpha chain|DX alpha chain|HLA class II histocompatibility antigen, DQ alpha 1 chain|HLA class II histocompatibility antigen, DQ(6) alpha chain|MHC class I antigen|MHC class II DQA1|MHC class II DQA2|MHC class II antigen	6p21.32	6	NC_000006.12	32741391	32747198	plus	5	613503
9606	Homo sapiens	3119	0	live	HLA-DQB1	CELIAC1, HLA-DQB, IDDM1	major histocompatibility complex, class II, DQ beta 1	HLA class II histocompatibility antigen, DQ beta 1 chain|MHC class II DQ beta chain|MHC class II HLA-DQ beta glycoprotein|MHC class II antigen DQB1|MHC class II antigen HLA-DQ-beta-1	6p21.32	6	NC_000006.12	32659467	32666657	minus	6	604305
9606	Homo sapiens	3122	0	live	HLA-DRA	HLA-DRA1	major histocompatibility complex, class II, DR alpha	HLA class II histocompatibility antigen, DR alpha chain|MHC class II antigen DRA|histocompatibility antigen HLA-DR alpha	6p21.32	6	NC_000006.12	32439887	32445046	plus	5	142860
9606	Homo sapiens	3123	0	live	HLA-DRB1	DRB1, HLA-DR1B, HLA-DRB, SS1	major histocompatibility complex, class II, DR beta 1	major histocompatibility complex, class II, DR beta 1 precursor|HLA class II histocompatibility antigen, DR-1 beta chain|MHC class II HLA-DR beta 1 chain|human leucocyte antigen DRB1|lymphocyte antigen DRB1	6p21.32	6	NC_000006.12	32578775	32589848	minus	6	142857
9606	Homo sapiens	3127	0	live	HLA-DRB5	DRB5*, HLA-DRB5	major histocompatibility complex, class II, DR beta 5	major histocompatibility complex, class II, DR beta 5|DR beta-5|HLA class II histocompatibility antigen, DR-5 beta chain|MHC class II antigen DRB5	6p21.32	6	NC_000006.12	32517353	32530287	minus	6	604776
9606	Homo sapiens	3159	0	live	HMGA1	HMG-RA, HMGIY, HMGA1	high mobility group AT-hook 1	high mobility group protein HMG-I/HMG-Y|high mobility group protein A1|high mobility group protein R|nonhistone chromosomal high-mobility group protein HMG-I/HMG-Y	6p21.31	6	NC_000006.12	34236873	34246231	plus	6	600701
9606	Homo sapiens	8091	0	live	HMGA2	BABL, HMGI-C, HMGIC, LIPO, SRS5, STQTL9	high mobility group AT-hook 2	high mobility group protein HMGI-C|HMGA2/KRT121P fusion	12q14.3	12	NC_000012.12	65824460	65966291	plus	8	600698
9606	Homo sapiens	3146	0	live	HMGB1	HMG-1, HMG1, HMG3, SBP-1	high mobility group box 1	high mobility group protein B1|Amphoterin|Sulfoglucuronyl carbohydrate binding protein|high-mobility group (nonhistone chromosomal) protein 1	13q12.3	13	NC_000013.11	30456704	30617597	minus	9	163905
9606	Homo sapiens	3156	0	live	HMGCR	LDLCQ3, LGMDR28, MYPLG	3-hydroxy-3-methylglutaryl-CoA reductase	3-hydroxy-3-methylglutaryl-Coenzyme A reductase|3-hydroxy-3-methylglutaryl CoA reductase (NADPH)|HMG-CoA reductase|hydroxymethylglutaryl-CoA reductase	5q13.3	5	NC_000005.10	75336529	75362116	plus	23	142910
9606	Homo sapiens	3162	0	live	HMOX1	HMOX1D, HO-1, HSP32, bK286B10	heme oxygenase 1	heme oxygenase 1|heat shock protein, 32-kD|heme oxygenase (decycling) 1	22q12.3	22	NC_000022.11	35381096	35394207	plus	5	141250
9606	Homo sapiens	3163	0	live	HMOX2	HO-2	heme oxygenase 2	heme oxygenase 2|heme oxygenase (decycling) 2	16p13.3	16	NC_000016.10	4474736	4510347	plus	13	141251
9606	Homo sapiens	3176	0	live	HNMT	HMT-S1, HNMT-S2, MRT51, HNMT	histamine N-methyltransferase	histamine N-methyltransferase	2q22.1	2	NC_000002.12	137964473	138016364	plus	9	605238
9606	Homo sapiens	9456	0	live	HOMER1	HOMERA, HOMER1B, HOMER1C, SYN47, Ves-1, HOMER1	homer scaffold protein 1	homer protein homolog 1|homer homolog 1|homer scaffolding protein 1|homer, neuronal immediate early gene, 1|homer-1	5q14.1	5	NC_000005.10	79372636	79514134	minus	11	604798
9606	Homo sapiens	100124700	0	live	HOTAIR	HOXAS, HOXC-AS4, HOXC11-AS1, NCRNA00072	HOX transcript antisense RNA	HOX transcript antisense RNA (non-protein coding)|HOXC cluster antisense RNA 4 (non-protein coding)|hox transcript antisense intergenic RNA	12q13.13	12	NC_000012.12	53962312	53974954	minus	9	611400
9606	Homo sapiens	221883	0	live	HOXA11-AS	HOXA-AS51, HOXA11AS, HOXA11S, LncHOXA11, NCRNA00076, HOXA11-AS	HOXA11 antisense RNA	HOXA cluster antisense RNA 5 (non-protein coding)|HOXA11 antisense RNA 1 (non-protein coding)|homeo box A11, opposite strand transcript|homeobox A11 antisense	7p15.2	7	NC_000007.14	27185408	27189293	plus	2	607530
9606	Homo sapiens	3240	0	live	HP	BP2ALPHA2, HPA1S, HP	haptoglobin	haptoglobin|binding peptide|haptoglobin alpha(1S)-beta|haptoglobin alpha(2FS)-beta|haptoglobin, alpha polypeptide|haptoglobin, beta polypeptide|zonulin	16q22.2	16	NC_000016.10	72054505	72061055	plus	7	140100
9606	Homo sapiens	3208	0	live	HPCA	BDR2, DYT2	hippocalcin	neuron-specific calcium-binding protein hippocalcin|calcium-binding protein BDR-2|dystonia 2, torsion (autosomal recessive)	1p35.1	1	NC_000001.11	32885996	32894646	plus	6	142622
9606	Homo sapiens	3269	0	live	HRH1	H1-R, H1R, HH1R, hisH1	histamine receptor H1	histamine H1 receptor|histamine receptor, subclass H1	3p25.3	3	NC_000003.12	11137238	11263557	plus	6	600167
9606	Homo sapiens	59340	0	live	HRH4	AXOR35, BG26, GPCR105, GPRv53, H4, H4R, HH4R	histamine receptor H4	histamine H4 receptor|G-protein coupled receptor 105|SP9144|pfi-013	18q11.2	18	NC_000018.10	24460637	24479974	plus	3	606792
9606	Homo sapiens	64342	0	live	HS1BP3	ETM2, HS1-BP3	HCLS1 binding protein 3	HCLS1-binding protein 3|HS1-binding protein 3|HSP1BP-3	2p24.1	2	NC_000002.12	20553861	20651098	minus	11	609359
9606	Homo sapiens	3320	0	live	HSP90AA1	EL52, HEL-S-65p, HSP86, HSP89A, HSP90A, HSP90N, HSPC1, HSPCA, HSPCAL1, HSPCAL4, HSPN, Hsp103, Hsp89, Hsp90, LAP-2, LAP2	heat shock protein 90 alpha family class A member 1	heat shock protein HSP 90-alpha|HSP 86|LPS-associated protein 2|epididymis luminal secretory protein 52|epididymis secretory sperm binding protein Li 65p|heat shock 86 kDa|heat shock 90kD protein 1, alpha|heat shock 90kD protein 1, alpha-like 4|heat shock 90kD protein, alpha-like 4|heat shock 90kDa protein 1, alpha|heat shock protein 90kDa alpha (cytosolic), class A member 1|heat shock protein 90kDa alpha family class A member 1|heat shock protein family C member 1|lipopolysaccharide-associated protein 2|renal carcinoma antigen NY-REN-38	14q32.31	14	NC_000014.9	102080742	102139749	minus	13	140571
9606	Homo sapiens	391634	0	live	HSP90AB2P	HSP90BB	heat shock protein 90 alpha family class B member 2, pseudogene	heat shock protein 90Bb|heat shock protein 90kDa alpha (cytosolic), class B member 2, pseudogene|heat shock protein 90kDa alpha family class B member 2, pseudogene|heat shock protein HSP 90-beta	4p15.33	4	NC_000004.12	13336387	13338931	plus	0	
9606	Homo sapiens	3308	0	live	HSPA4	APG-2, HEL-S-5a, HS24/P52, HSPH2, RY, hsp70, hsp70RY	heat shock protein family A (Hsp70) member 4	heat shock 70 kDa protein 4|epididymis secretory sperm binding protein Li 5a|heat shock 70-related protein APG-2|heat shock 70kD protein 4|heat shock protein family H member 2|heat shock protein, 110 kDa|hsp70 RY	5q31.1	5	NC_000005.10	133052013	133106449	plus	19	601113
9606	Homo sapiens	3309	0	live	HSPA5	BIP, GRP78, HEL-S-89n	heat shock protein family A (Hsp70) member 5	endoplasmic reticulum chaperone BiP|78 kDa glucose-regulated protein|HSP70 family protein 5|binding-immunoglobulin protein|endoplasmic reticulum lumenal Ca(2+)-binding protein grp78|epididymis secretory sperm binding protein Li 89n|glucose-regulated protein, 78kDa|heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)|heat shock protein 70 family protein 5|heat shock protein family A member 5|immunoglobulin heavy chain-binding protein	9q33.3	9	NC_000009.12	125234853	125241343	minus	8	138120
9606	Homo sapiens	3310	0	live	HSPA6	HSP70B'	heat shock protein family A (Hsp70) member 6	heat shock 70 kDa protein 6|epididymis secretory sperm binding protein|heat shock 70 kDa protein B'|heat shock 70kD protein 6 (HSP70B')|heat shock 70kDa protein 6 (HSP70B')|heat shock protein family A member 6	1q23.3	1	NC_000001.11	161524540	161526894	plus	1	140555
9606	Homo sapiens	3312	0	live	HSPA8	HEL-33, HEL-S-72p, HSC54, HSC70, HSC71, HSP71, HSP73, HSPA10, LAP-1, LAP1, NIP71	heat shock protein family A (Hsp70) member 8	heat shock cognate 71 kDa protein|LPS-associated protein 1|N-myristoyltransferase inhibitor protein 71|constitutive heat shock protein 70|epididymis luminal protein 33|epididymis secretory sperm binding protein Li 72p|heat shock 70kDa protein 8|heat shock 70kd protein 10|heat shock cognate protein 54|heat shock protein family A member 8|lipopolysaccharide-associated protein 1	11q24.1	11	NC_000011.10	123057489	123062462	minus	10	600816
9606	Homo sapiens	3313	0	live	HSPA9	CRP40, CSA, EVPLS, GRP-75, GRP75, HEL-S-124mB, MOT, MOT2, MTHSP75, PBP74, SAAN, SIDBA4, HSPA9	heat shock protein family A (Hsp70) member 9	stress-70 protein, mitochondrial|75 kDa glucose-regulated protein|catecholamine-regulated protein 40|epididymis secretory sperm binding protein Li 124m|heat shock 70kD protein 9B|heat shock 70kDa protein 9 (mortalin)|heat shock protein family A member 9|mortalin, perinuclear|mortalin-2|mortalin2|p66-mortalin|peptide-binding protein 74	5q31.2	5	NC_000005.10	138553756	138575401	minus	17	600548
9606	Homo sapiens	23707	0	discontinued	HSPA9A	mot-1	heat shock 70kDa protein 9A (mortalin-1)	heat shock 70kD protein 9A (mortalin-1)								
9606	Homo sapiens	3315	0	live	HSPB1	CMT2F, HEL-S-102, HMN2B, HMND3, HS.76067, HSP27, HSP28, Hsp25, SRP27	heat shock protein family B (small) member 1	heat shock protein beta-1|28 kDa heat shock protein|epididymis secretory protein Li 102|estrogen-regulated 24 kDa protein|heat shock 27 kDa protein|heat shock 27kD protein 1|heat shock 27kDa protein 1|heat shock protein family B member 1|stress-responsive protein 27	7q11.23	7	NC_000007.14	76302673	76304292	plus	3	602195
9606	Homo sapiens	3350	0	live	HTR1A	5-HT-1A, 5-HT1A, 5HT1a, ADRB2RL1, ADRBRL1, G-21, PFMCD	5-hydroxytryptamine receptor 1A	5-hydroxytryptamine receptor 1A|5-HT1a receptor|5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled|guanine nucleotide-binding regulatory protein-coupled receptor	5q12.3	5	NC_000005.10	63957874	63962445	minus	1	109760
9606	Homo sapiens	3351	0	live	HTR1B	5-HT-1B, 5-HT-1D-beta, 5-HT1B, 5-HT1DB, HTR1D2, HTR1DB, S12	5-hydroxytryptamine receptor 1B	5-hydroxytryptamine receptor 1B|5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled|serotonin 1D beta receptor|serotonin receptor 1B	6q14.1	6	NC_000006.12	77460924	77463491	minus	1	182131
9606	Homo sapiens	3356	0	live	HTR2A	5-HT2A, HTR2	5-hydroxytryptamine receptor 2A	5-hydroxytryptamine receptor 2A|5-HT2 receptor|5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled|serotonin 5-HT-2A receptor	13q14.2	13	NC_000013.11	46831546	46898082	minus	5	182135
9606	Homo sapiens	3362	0	live	HTR6	5-HT6, 5-HT6R	5-hydroxytryptamine receptor 6	5-hydroxytryptamine receptor 6|5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled|serotonin receptor 6	1p36.13	1	NC_000001.11	19664875	19680966	plus	3	601109
9606	Homo sapiens	27429	0	live	HTRA2	MGCA8, OMI, PARK13, PRSS25	HtrA serine peptidase 2	serine protease HTRA2, mitochondrial|HtrA-like serine protease|Omi stress-regulated endoprotease|epididymis secretory sperm binding protein|high temperature requirement protein A2|protease, serine, 25|serine protease 25|serine proteinase OMI	2p13.1	2	NC_000002.12	74529405	74533556	plus	8	606441
9606	Homo sapiens	3064	0	live	HTT	HD, IT15, LOMARS	huntingtin	huntingtin|huntington disease protein	4p16.3	4	NC_000004.12	3074681	3243960	plus	67	613004
9606	Homo sapiens	3416	0	live	IDE	INSULYSIN	insulin degrading enzyme	insulin-degrading enzyme|Abeta-degrading protease|insulin protease|insulinase	10q23.33	10	NC_000010.11	92451684	92574093	minus	32	146680
9606	Homo sapiens	3620	0	live	IDO1	IDO, IDO-1, INDO	indoleamine 2,3-dioxygenase 1	indoleamine 2,3-dioxygenase 1|indolamine 2,3 dioxygenase|indole 2,3-dioxygenase|indoleamine-pyrrole 2,3-dioxygenase	8p11.21	8	NC_000008.11	39913891	39928790	plus	10	147435
9606	Homo sapiens	3458	0	live	IFNG	IFG, IFI, IMD69	interferon gamma	interferon gamma|IFN-gamma|immune interferon	12q15	12	NC_000012.12	68154768	68159740	minus	4	147570
9606	Homo sapiens	282618	0	live	IFNL1	IL-29, IL29	interferon lambda 1	interferon lambda-1|IFN-lambda-1|cytokine Zcyto21|interleukin 29 (interferon, lambda 1)|interleukin-29	19q13.2	19	NC_000019.10	39296407	39298673	plus	5	607403
9606	Homo sapiens	3479	0	live	IGF1	IGF, IGF-I, IGFI, MGF	insulin like growth factor 1	insulin-like growth factor 1|insulin-like growth factor I|insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor IB|mechano growth factor|somatomedin-C	12q23.2	12	NC_000012.12	102395874	102481839	minus	7	147440
9606	Homo sapiens	3481	0	live	IGF2	C11orf43, GRDF, IGF-II, PP9974, SRS3	insulin like growth factor 2	insulin-like growth factor 2|T3M-11-derived growth factor|insulin-like growth factor 2 (somatomedin A)|insulin-like growth factor type 2|preptin	11p15.5	11	NC_000011.10	2129117	2149566	minus	9	147470
9606	Homo sapiens	22807	0	live	IKZF2	ANF1A2, HELIOS, ZNF1A2, ZNFN1A2	IKAROS family zinc finger 2	zinc finger protein Helios|ikaros family zinc finger protein 2|zinc finger DNA binding protein Helios|zinc finger protein, subfamily 1A, 2 (Helios)	2q34	2	NC_000002.12	212999698	213152456	minus	11	606234
9606	Homo sapiens	3586	0	live	IL10	CSIF, GVHDS, IL-10A, TGIF, IL10	interleukin 10	interleukin-10|T-cell growth inhibitory factor|cytokine synthesis inhibitory factor	1q32.1	1	NC_000001.11	206767602	206772494	minus	7	124092
9606	Homo sapiens	3597	0	live	IL13RA1	CD213A1, CT19, IL-13Ra, NR4	interleukin 13 receptor subunit alpha 1	interleukin-13 receptor subunit alpha-1|CD213a1 antigen|IL-13 receptor subunit alpha-1|IL-13R subunit alpha-1|IL13 receptor alpha-1 chain|cancer/testis antigen 19|interleukin 13 receptor, alpha 1	Xq24	X	NC_000023.11	118727606	118805228	plus	12	300119
9606	Homo sapiens	3603	0	live	IL16	LCF, NIL16, PRIL16, prIL-16	interleukin 16	pro-interleukin-16|lymphocyte chemoattractant factor|neuronal interleukin 16|prointerleukin 16	15q25.1	15	NC_000015.10	81182712	81314058	plus	24	603035
9606	Homo sapiens	3605	0	live	IL17A	CTLA-8, CTLA8, IL-17, IL-17A, IL17, ILA17	interleukin 17A	interleukin-17A|cytotoxic T-lymphocyte-associated antigen 8|cytotoxic T-lymphocyte-associated protein 8|interleukin 17 (cytotoxic T-lymphocyte-associated serine esterase 8)|interleukin-17	6p12.2	6	NC_000006.12	52186375	52190638	plus	3	603149
9606	Homo sapiens	3606	0	live	IL18	IGIF, IL-18, IL-1g, IL1F4	interleukin 18	interleukin-18|IFN-gamma-inducing factor|IL-1 gamma|iboctadekin|interleukin 18 (interferon-gamma-inducing factor)|interleukin-1 gamma	11q23.1	11	NC_000011.10	112143260	112164094	minus	6	600953
9606	Homo sapiens	3552	0	live	IL1A	IL-1 alpha, IL-1A, IL1, IL1-ALPHA, IL1F1	interleukin 1 alpha	interleukin-1 alpha|hematopoietin-1|preinterleukin 1 alpha|pro-interleukin-1-alpha	2q14.1	2	NC_000002.12	112773925	112784493	minus	8	147760
9606	Homo sapiens	3553	0	live	IL1B	IL-1, IL1-BETA, IL1F2, IL1beta	interleukin 1 beta	interleukin-1 beta|IL-1 beta|catabolin|interleukin 1beta|preinterleukin 1 beta|pro-interleukin-1-beta	2q14.1	2	NC_000002.12	112829751	112836779	minus	8	147720
9606	Homo sapiens	7850	0	live	IL1R2	CD121b, CDw121b, IL-1R-2, IL-1RT-2, IL-1RT2c, IL1RB, IL1R2	interleukin 1 receptor type 2	interleukin-1 receptor type 2|CD121 antigen-like family member B|IL-1 type II receptor|IL-1R-beta|antigen CDw121b|interleukin-1 receptor beta|interleukin-1 receptor type II|type II interleukin-1 receptor, beta	2q11.2	2	NC_000002.12	101991960	102028544	plus	15	147811
9606	Homo sapiens	246778	0	live	IL27	IL-27, IL-27AA, IL27p28, IL30, p28, IL27	interleukin 27	interleukin-27 subunit alpha|IL-27 p28 subunit|IL-27 subunit alpha|IL-27-A|IL27-A|interleukin-30	16p12.1-p11.2	16	NC_000016.10	28499362	28506834	minus	5	608273
9606	Homo sapiens	3569	0	live	IL6	BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6	interleukin 6	interleukin-6|B-cell differentiation factor|B-cell stimulatory factor 2|CTL differentiation factor|hybridoma growth factor|interferon beta-2|interleukin BSF-2	7p15.3	7	NC_000007.14	22727200	22731998	plus	5	147620
9606	Homo sapiens	3570	0	live	IL6R	CD126, HIES5, IL-1Ra, IL-6R, IL-6R-1, IL-6RA, IL6Q, IL6QTLA, IL6RQ, gp80, IL6R	interleukin 6 receptor	interleukin-6 receptor subunit alpha|CD126 antigen|IL-6 receptor subunit alpha|membrane glycoprotein 80	1q21.3	1	NC_000001.11	154405343	154469450	plus	15	147880
9606	Homo sapiens	22876	0	live	INPP5F	MSTP007, MSTPO47, SAC2, hSAC2	inositol polyphosphate-5-phosphatase F	phosphatidylinositide phosphatase SAC2|Sac domain-containing inositol phosphatase 2|sac domain-containing phosphoinositide 4-phosphatase 2|sac domain-containing phosphoinositide 5-phosphatase 2	10q26.11	10	NC_000010.11	119726050	119829147	plus	25	609389
9606	Homo sapiens	51763	0	live	INPP5K	MDCCAID, PPS, SKIP	inositol polyphosphate-5-phosphatase K	inositol polyphosphate 5-phosphatase K|phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase|phosphatidylinositol-4,5-bisphosphate 5-phosphatase|skeletal muscle and kidney-enriched inositol phosphatase	17p13.3	17	NC_000017.11	1494577	1516612	minus	14	607875
